 |20070910|195877|505|SCN| |0.000000|P|-15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195878|505|SCN| |0.000000|P|0.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195879|505|SCN| |0.000000|P|0.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195880|505|SCN| |0.000000|P|0.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195881|505|SCN| |0.000000|P|0.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195882|505|SCN| |0.000000|P|15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195883|505|SCN| |0.000000|P|15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195884|505|SCN| |0.000000|P|15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195885|505|SCN| |0.000000|P|15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195886|505|SCN| |0.000000|P|15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195887|505|SCN| |0.000000|P|30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195888|505|SCN| |0.000000|P|30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195889|505|SCN| |0.000000|P|30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195890|505|SCN| |0.000000|P|30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195891|505|SCN| |0.000000|P|30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195892|505|SCN| |10.000000|P|-30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195893|505|SCN| |10.000000|P|-30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195894|505|SCN| |10.000000|P|-30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195895|505|SCN| |10.000000|P|-30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195896|505|SCN| |10.000000|P|-30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195897|505|SCN| |10.000000|P|-15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195898|505|SCN| |10.000000|P|-15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195899|505|SCN| |10.000000|P|-15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195900|505|SCN| |10.000000|P|-15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195901|505|SCN| |10.000000|P|-15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195902|505|SCN| |10.000000|P|0.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195903|505|SCN| |10.000000|P|0.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195904|505|SCN| |10.000000|P|0.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195905|505|SCN| |10.000000|P|0.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195906|505|SCN| |10.000000|P|0.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195907|505|SCN| |10.000000|P|15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195908|505|SCN| |10.000000|P|15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195909|505|SCN| |10.000000|P|15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
